Id,City,NeighborHood,AuxiliaryRoad, CoffeeShopName,StartAt,EndAt,CountOfFeaturs,PhoneNumber,free internet,hookah,cigarettes,parking-lot,Pose,Free-Delivery,View,BreakFast,Outdoor,Live-Music,TotalRate,QualityPoint,ServicePoint,DecorationPoint,WorthRatio
897,تهران,خیابان فرشته, بوتیک مال ملل,پرا,9:00,22:30,4,2126353205,0,0,0,0,1,1,0,1,1,0,0.0,0,0,0,0
898,تهران,شهرك غرب,بلواردادمان،محوطه باز بيمارستان دامپزشكي پايتخت,پت,10:00,21:00,2,2188578403,0,0,0,0,1,0,0,0,1,0,0.0,0,0,0,0
899,تهران,سعادت آباد,میدان کاج،ابتدای سرو شرقی،مجتمع تجاری مارکیز طبقه R,پستو (سعادت آباد),9:00,22:30,4,2140227221,0,0,0,1,1,0,0,1,1,0,8.1,4,4,4,5
900,تهران,خیابان الهیه, خیابان آقا‌بزرگی، پلاک۳۱,گالری ریشه29,8:00,22:30,4,9912900031,0,0,1,0,1,0,0,1,1,0,0.0,0,0,0,0
901,تهران,شمال کاخ نیاوران," اول کاشانک، انتهای خیابان جهانشاهی، خیابان احمد جبلی، پلاک ۲۳
‌",سرامیک موزه,10:00,19:00,3,2122809095,0,0,1,0,1,0,0,1,0,0,0.0,0,0,0,0
902,تهران,خیابان جمهوری,خیابان رازی،کوچه پرتویی,تئاتر,10:30,22:30,1,9126031037,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0
903,تهران,شریعتی,تقاطع طالقانی،ابتدای خواجه نصیر,عرش,9:00,22:30,2,9354963429,0,0,0,0,1,0,0,1,0,0,0.0,0,0,0,0
904,تهران,ديباجي جنوبي, نبش كوچه رحيمي پلاك ٣,مارژولن,8:30,22:30,2,2126316300,0,0,0,0,1,0,0,0,1,0,0.0,0,0,0,0
905,تهران,ابتداى لشگرى,بين بيمه ٢ و ٣،كارخانه نوآورى آزادى,نوول,7:30,21:00,3,9214197883,0,0,0,1,1,0,0,1,0,0,0.0,0,0,0,0
906,تهران,اتوبان صدرشرق, خروجی منظریه خیابان‌منظریه طبقه فوقانی شهرکتاب منظریه,کتاب من,9:30,21:30,3,2122557274,0,0,0,0,1,0,0,1,1,0,0.0,0,0,0,0
907,تهران,خیابون سی‌تیر, جنب موزه آبگینه، پلاک ۵۱,لایت,8:00,21:00,3,0,0,0,0,0,1,0,0,1,1,0,0.0,0,0,0,0
908,تهران,کاخ موزه سعد آباد,درب زعفرانیه بالاتر از کاخ ملت,سعدآباد,9:00,21:00,4,2122715050,1,0,0,0,1,0,0,1,0,1,0.0,0,0,0,0
909,تهران,اوین, اعرابی، نرسیده به سرهنگ عشقی، پلاک ۱۲,اکنون,9:00,20:00,2,9121279460,0,0,0,0,1,0,0,1,0,0,0.0,0,0,0,0
910,تهران,شهرک غرب," فاز ۴، خیابان فلامک شمالی،
نبش کوچه پنجم، پلاک ۲۸",سدل روم,8:30,22:30,4,2188078088,0,0,0,0,1,1,0,1,1,0,0.0,0,0,0,0
911,تهران,خیابان جمهوری, جنب متروی سعدی، پلاک ۲۰۵,طهران تهران,12:00,16:00,3,2133934524,0,0,0,0,1,1,0,0,0,1,0.0,0,0,0,0
912,تهران,وصال شیرازی, نرسیده به بلوارکشاورز، بالاتر از ایتالیا، کوچه مریم، کاشی۵,تاریخ,9:00,20:00,2,2188997229,0,0,0,0,1,0,0,1,0,0,6.7,4,5,4,5
913,تهران,سـعادت آباد, بلوار دریـا، صرافهـا جنوبی، ۳۱غـربی,کولی,8:00,21:00,1,2188690973,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0
914,تهران,سعادت آباد, میدان بهرود، خیابان 33، هتل اسپیناس پالاس,اسکای لانژ,19:00,2:00,5,2175675000,0,1,1,0,1,1,0,0,1,0,2.6,2,2,2,4
915,تهران,اقدسيه, موحددانش، پلاك ١١٠،مجتمع پلاتين,هاوس لرت,11:00,20:00,2,2126158238,0,0,1,0,1,0,0,0,0,0,0.0,0,0,0,0
916,تهران,شهرک غرب, بلوار دریا به سمت شرق، بعد از میدان کوثر، رو به رو پارک دلاوران، خیابان 21 متری گلها,کورلئونه,8:30,20:00,3,2188563972,1,0,0,0,1,0,0,1,0,0,6.7,3,4,3,3
917,تهران,خیابان طالقانی, خیابان حافظ، خیابان رشت، پلاک ۴۱,عمارت یار,9:00,20:00,3,9332672244,0,0,0,0,1,0,0,1,1,0,7.1,3,3,3,4
918,تهران,جنب سينما فلسطين,خيابان برادران مظفر،شماره ١٢٥,رهاس,9:00,18:00,4,9331331774,1,0,0,0,1,0,1,1,0,0,0.0,0,0,0,0
919,تهران,سعدی, خیابان ‌منوچهری، پاساژ مرجان، طبقه‌۱,ایوان (لاله زار),10:00,20:00,3,2133532270,0,0,0,0,1,0,0,1,1,0,7.7,4,4,4,5
920,تهران,خیابان ولیعصر, پایین تر از میدان ولیعصر، نبش بن بست صدف,فلوره,11:00,21:30,1,2188923589,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0
921,تهران,خیابان کریم خان, خیابان نجات الهی، خیابان اراک، پلاک35,مان زا,9:00,20:00,3,2188906727,0,0,0,0,1,0,0,1,1,0,6.3,4,4,4,4
922,تهران,مترو پانزده خرداد,سبزه میدان،بازار کفاشها،رحیمیه۲,گالری رحیمیه,10:00,19:00,3,2155815132,0,0,0,0,1,0,0,1,1,0,0.0,0,0,0,0
923,تهران,یوسف آباد,نبش پانزدهم،پلاک ۶۵,زنان کوچک,8:00,22:30,2,2188717173,0,0,0,0,1,0,0,1,0,0,8.3,5,5,5,4
924,تهران,نیاوران, خیابان باهنر، بعد از مژده، بن بست شریعتی، پلاک ۱,رف,17:00,23:15,2,9199185586,0,0,0,0,1,0,0,0,1,0,8.1,5,5,5,5
925,تهران,میدان دریاچه, بلوار میعاد غربی، درب اصلی دریاچه، استیج غربی، پلاک 11,استیج,7:00,12:00,5,9191400470,1,0,0,1,1,0,1,1,0,0,0.0,0,0,0,0
926,تهران,خیابان بزرگمهر,بین مظفروفلسطین،نبش ساختمان تجاری بزرگمهر,لته باز,11:30,22:30,1,2166453354,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0
927,تهران,پاسداران, میدان هروی، خیابان ساقدوش، پایین تر از کوچه یاس پلاک 117/1,کرنج,12:00,16:30,3,2122951616,0,0,0,1,1,1,0,0,0,0,7.5,0,0,0,0
928,تهران,میدان شیخ بهایی, مرکز خرید سئول ، واحد ۵۶ و ۵۷,روژدا,12:30,16:00,2,2188049681,0,0,0,0,1,1,0,0,0,0,0.0,0,0,0,0
929,تهران,پانزده خرداد,بازارچه تاريخي عودلاجان,سفره گالری گوهرانه,8:30,17:00,5,2133922495,1,1,1,0,1,1,0,0,0,0,0.0,0,0,0,0
930,تهران,انقلاب, خیابان قدس، خیابان پورسینا، نبش کوچه جلالی,گدار,9:00,20:30,2,214469,1,0,0,0,1,0,0,0,0,0,6.9,4,4,4,4
931,تهران,فلکه دوم تهرانپارس,نبش 166غربی,کامارو,8:00,22:30,4,2177870055,1,0,0,0,1,0,0,1,0,1,0.0,0,0,0,0
932,تهران,خیابان ولیعصر, بالاتر از میدان ولیعصر، نبش خیابان فرخی، پلاک ۱۷۶۷,سیتکا,11:00,11:30,3,2188910770,1,0,0,0,1,1,0,0,0,0,5.1,3,3,2,4
933,تهران,شهرک غرب,خیابان ایران زمین،پاساژ گلستان،حیاط شرقی،واحد22,دییر,10:30,22:30,3,9305623232,0,0,0,1,1,1,0,0,0,0,6.7,0,0,0,0
934,تهران,خیابان جمهوری, نرسیده به پل حافظ ،ابتدای کوچه لاله ،پلاک ۱۰,شین,10:00,21:30,3,2166706263,0,0,1,0,1,0,0,1,0,0,7.4,4,4,4,4
935,تهران,میدان انقلاب, فروشگاه کتاب سوره مهر,سوره مهر,9:30,19:30,1,2166476568,0,0,0,0,1,0,0,0,0,0,7.2,4,4,4,4
936,تهران,فلکه دوم صادقیه,بلوار فردوس شرق،خیابان وفاآذر جنوبی،نبش کوچه نوبری،پلاک 19/2,بستنی لبخند,10:00,23:50,2,2144979632,0,0,0,0,1,1,0,0,0,0,8.2,5,4,5,4
937,تهران,ميدان فاطمي, ميدان گلها، بلوارگلها،پلاك٤٧,گالریا,9:00,23:15,5,2188025258,1,0,1,0,1,0,0,1,0,1,6.7,4,4,4,5
938,تهران,خیابان ولیعصر, بالاتراز چهارراه ولیعصر، نرسیده به خیابان طالقانی، پلاک 1519,کلانا (طالقانی),6:30,22:30,3,2166405126,1,0,0,0,1,0,0,1,0,0,6.9,3,3,3,3
939,تهران,بلوار اندرزگو, خیابان سلیمی شمالی، خیابان نوری,عمارت روشنان,9:00,22:30,5,2122206715,1,0,1,0,1,0,0,1,1,0,7.8,4,3,4,4
940,تهران,تهرانسر, میدان کمال الملک، داخل پارک نرگس,پلاک 5,7:30,23:15,5,2144586004,1,1,1,0,1,0,0,1,0,0,6.6,4,4,3,3
941,تهران,خیابان انقلاب, فلسطین جنوبی، جنب بانک تجارت، پلاک ۲۷۷,دو زرده,6:30,18:30,2,2166468566,0,0,0,0,1,0,0,1,0,0,6.7,2,2,2,2
942,تهران,خیابان شریعتی,روبروی مترو قلهک،ساختمان آ،س،پ قلهک،طبقه همکف,هنرو تجربه,8:00,22:30,6,2126601517,1,1,1,0,1,1,0,1,0,0,6.1,3,4,4,4
943,تهران,خیابان شهرداری,سینما آستارا,روحی (تجریش),9:00,22:30,4,2122708893,0,0,0,1,1,1,0,1,0,0,8.6,4,5,4,5
944,تهران,خیابان سمیه, نرسیده به خیابان حافظ ، خیابان پورموسی ، بن بست شیرین ، پلاک 21,خانه 1307,9:00,22:30,5,2188807434,1,0,1,0,1,0,0,1,1,0,6.9,2,2,2,3
945,تهران,فرمانیه, ابتدای دیباجی شمالی,لوندر (فرمانیه),7:30,22:30,1,2126149830,0,0,0,0,1,0,0,0,0,0,8.1,3,5,4,4
946,تهران,خيايان شهيد دكتر بهشتي, خيابان پاكستان، طبقه٤ مجتمع آموزش عالي بهار,بهار,16:00,19:00,2,2188730184,1,0,0,0,1,0,0,0,0,0,6.7,3,3,3,3
947,تهران,خیابان ولیعصر, نرسیده به چهارراه پارک‌وی، پلاک ۲۶۷۸,کلانا(پارک وی),7:00,22:30,3,2122667760,0,0,0,0,1,1,0,1,0,0,7.7,4,4,4,4
948,تهران,میدان ونک, ضلع جنوب غربی میدان، پلاک ۱۴,کلانا ونک ۲,7:00,21:00,2,2188771024,0,0,0,0,1,0,0,1,0,0,7.9,3,1,3,1
949,تهران,جردن,بعدازچهارراه اسفندیار،نبش کوجه ایرج،پلاک 117,دان تان پلنت,8:00,23:45,4,2122014969,1,0,0,0,1,1,0,1,0,0,8.7,4,4,4,4
950,تهران,میدان انقلاب,خیابان کارگر شمالی،پایین تر از نصرت،نبش کوچه جعفرزادگان،پلاک10/78،طبقه2,موازی,9:00,22:30,5,2166577028,0,1,1,0,1,1,0,1,0,0,7.1,4,4,4,4
951,تهران,بزرگراه همت غرب, دریاچه چیتگر ، میدان موج ، مجتمع بام لند ، بلوک C3 طبقه ی دوم,امضا (بام لند),9:00,12:00,5,2140447298,0,1,0,1,1,0,1,1,0,0,7.4,4,3,3,4
952,تهران,خیابان انقلاب, نبش خیابان نامجو (گرگان)، مجتمع فرهنگی امام رضا(ع)، پلکان جنوبی,مهربان,10:00,22:30,4,2177639766,1,0,0,0,1,0,0,1,0,1,6.6,4,4,4,4
953,تهران,خیابان کارگر شمالی, نبش نصرت، پلاک ۱۵۲۵,کلانا,7:00,22:30,3,2188971268,1,0,0,0,1,1,0,0,0,0,7.6,4,4,4,4
954,تهران,ﺑﺰرﮔﺮاه ﺷﻬﯿﺪ ﻫﻤﺖ, ﺧﺮوﺟﯽ ﺑﻠﻮار ﮐﺎﺷﺎن، میدان موج، خیابان موج بلوار صدف، مرکز تجاری تفریحی بام لند,رویال لانژ,13:00,15:00,7,9121693209,1,1,1,1,1,0,0,1,0,1,5.3,2,2,2,4
955,تهران,میدان المپیک,انتهای خیابان هوانیرو،میدان صدف،انتهای خیابان صدف،پلاک3,دانتیسم,9:00,21:00,4,9109432487,1,0,0,0,1,0,0,1,0,1,7.0,4,4,4,4
956,تهران,پل پارک وی,ابتدای کوچه نوری,خانه نان,6:30,22:30,4,2122667752,1,0,0,0,1,0,0,1,0,1,7.4,3,3,4,4
957,تهران,بلوار اندرزگو,روبروی سه راه قیطریه، نبش شریفی‌منش,لبینا,10:00,11:45,2,2122231285,1,0,0,0,1,0,0,0,0,0,8.8,4,4,3,4
958,تهران,میدان هروی, خیابان موسوی ، نبش نازک ، مرکز خرید هروی سنتر ، طبقه یکم,ویونا (هروی سنتر),8:00,22:30,4,2126758409,1,0,0,0,1,0,1,1,0,0,7.7,4,4,4,4
959,تهران,ميدان بهارستان, خيابان دانشسرا ،خيابان شريعتمدار رفيع ، باغ نگارستان,روحی,12:00,20:00,4,2133900138,0,0,0,0,1,0,1,1,1,0,8.9,4,4,4,5
960,تهران,ميدان تجريش, مركز خريدارگ، طبقه ٤، کافه‌ رستوران Level4,لول فور,8:30,12:00,8,2140221878,1,1,1,1,1,0,1,1,1,0,8.2,4,3,3,4
961,تهران,خیابان مطهری, خیابان فجر، شماره 44,رئیس (جم),8:30,23:45,3,2188314738,1,0,0,0,1,0,0,1,0,0,8.7,4,5,4,4
962,تهران,تهرانپارس, بین فلکه دوم و سوم، پلاک ۲۶۰,لاون,8:30,23:45,6,2177746096,1,0,1,0,1,1,1,1,0,0,8.5,31,4,3,4
963,تهران,خیابان قائم مقام, خیابان جم، پلاک ۴,لینت,9:00,20:00,3,2188832727,0,0,1,0,1,0,0,1,0,0,7.7,3,3,5,4
964,تهران,بلوار مرزداران, نرسیده به اشرفی اصفهانی ، نبش خیابان ابوالفضل، پلاک ۲۰۷,کاویش,9:00,23:15,5,2144389320,1,0,1,0,1,0,0,1,1,0,8.0,3,3,3,4
965,تهران,خیابان بهشتی, خیابان وزرا ، نبش یکم ، پاساژ ستاره ، طبقه اول ، واحد 26,ستراس,7:30,22:30,2,2188716255,0,0,1,0,1,0,0,0,0,0,8.1,4,4,4,4
966,تهران,خیابان  فردوسی خیابان سرهنگ سخایی پلاک3,,قهوه خانه گلها,6:00,16:30,4,2166745626,1,0,0,0,1,1,0,1,0,0,7.0,4,4,4,4
967,تهران,سهروردی شمالی, چهار راه هویزه، نبش کوچه نیکو قدم، پلاک 476، نبش رستوران البرز,شید,9:00,11:00,2,2188766726,0,0,1,0,1,0,0,0,0,0,7.2,4,4,4,5
968,تهران,میدان آرژانتین, طبقه دوم مرکز خرید آفریقا,آفریقا,10:00,21:00,2,2188552925,1,0,0,0,1,0,0,0,0,0,7.6,4,4,4,4
969,تهران,خیابان انقلاب, بین خیابان نجات الهی(ویلا) و میدان فردوسی، نبش کوچه براتی، پلاک814,آگر,8:00,11:00,4,2166700414,1,0,1,0,1,0,0,1,0,0,8.7,4,4,4,4
970,تهران,قيطريه, روبروي تقاطع كاوه، خ احمدي، كافه سينما خانه موزه استاد عزت الله انتظامي,سینما (خانه موزه انتظامی),10:30,22:30,2,2126768513,0,0,1,0,1,0,0,0,0,0,8.1,4,4,3,4
971,تهران,خیابان دماوند نرسیده به ترمینال شرق,جنب ایستگاه داریوش،خیابان حیدری,لبخند,14:00,22:30,3,2177166876,1,0,0,0,1,0,0,0,0,1,6.0,1,1,2,5
972,تهران,خیابان امام خمینی, بعد از شیخ هادی ، موزه مقدم,باغ موزه مقدم,9:00,17:00,5,9120157347,0,0,1,0,1,0,0,1,1,0,7.1,3,3,3,4
973,تهران,ضلع جنوب غربی میدان انقلاب, جنب بانک پارسیان، ساختمان اسفند، طبقه اول,میرا,8:00,22:30,3,2166575736,0,0,1,0,1,0,0,1,0,0,8.0,4,4,4,4
974,تهران,خیابان شهید مدنی, جنب مترو شهید مدنی، مرکز خرید تیراژه ۲، طبقه چهارم، واحد ۴۲۸,رنگ,11:00,22:30,2,2177587806,0,0,1,0,1,0,0,0,0,0,6.6,3,3,3,3
975,تهران,شهرک غرب, بلوار فرحزادی، خیابان عباسی اناری (ارغوان)، پاساژ آریا,کوکو,9:00,11:30,6,2188385277,1,0,1,1,1,0,0,1,0,0,0.0,0,0,0,0
976,تهران,خیابان فلسطین, بالاتر از خیابان انقلاب، نبش خیابان نایبی,ویکافه (فلسطین),8:00,22:30,4,2166976041,1,0,1,0,1,0,0,1,0,0,8.3,4,4,4,4
977,تهران,خیابان ولیعصر, بین خیابان رشت و طالقانی، پلاک 1521,سارا,8:00,22:30,3,0,0,0,1,0,1,0,0,1,0,0,8.9,4,4,4,4
978,تهران,خیابان میرداماد, پاساژ رز، جنب مترو، طبقه همکف,لمیز (میرداماد),8:00,11:00,2,2126401507,0,0,0,0,1,0,0,1,0,0,8.6,4,4,4,4
979,تهران,خیابان میرداماد,نرسیده به میدان مادر،جنب بانک صادرات،پلاک 102،نیم طبقه اول,صدف(میرداماد),11:00,21:00,2,2122915960,1,0,0,0,1,0,0,0,0,0,8.5,5,5,5,5
980,تهران,خیابان جمهوری, بین سی تیر و چهارراه استامبول ، پلاک 524 و 520,کافه نادری,10:00,19:00,2,2166720791,0,0,0,0,1,0,0,1,0,0,7.8,3,2,3,3
981,تهران,میدان ونک, گاندی شمالی، کوچه برادران شریفی، پلاک 57,لیو وان,12:00,4:00,5,2188888651,1,1,1,0,1,0,0,0,0,1,8.0,4,4,3,4
982,تهران,خیابان کریم‌خان زند, بین ایرانشهر و ماهشهر، شماره‌ ۱۳۴، طبقه‌ اول,نزدیک کتاب,10:00,22:30,2,2188490726,0,0,1,0,1,0,0,0,0,0,8.6,4,4,4,4
983,تهران,خیابان مفتح,نرسیده به انقلاب,اوریانت,8:30,20:00,1,2188347810,0,0,0,0,1,0,0,0,0,0,9.3,4,4,4,4
984,تهران,خیابان بهشتی, خیابان سرافراز، برج دریای نور,ویونا(دریای نور),7:30,22:30,4,2188171977,1,0,0,0,1,1,0,1,0,0,8.2,4,4,4,4
985,تهران,خ انقلاب, بین چهارراه وصال و اسکو، پلاک 979 جنب سینما سپیده,کیک استدیو ورتا,8:00,22:30,3,2166475300,0,0,1,0,1,0,0,0,0,0,8.4,4,3,4,4
986,تهران,خیابان مطهری,بعد از مفتح،خیابان مهرداد،پلاک 12,پارادیزو (مطهری),9:00,21:30,5,2188848022,1,0,1,0,1,1,0,1,0,0,8.8,4,4,4,4
987,تهران,خیابان فرشته, نبش کوچه شبدیز، پاساژ فرشته,کافه لایم,9:00,23:45,3,2122009214,0,0,1,0,1,0,0,1,0,0,5.4,4,3,4,4
988,تهران,هفت تیر, مفتح شمالی روبروی پمپ بنزین پلاک 306,آلبالو سیاه,9:30,9:00,4,2188309474,1,0,1,0,1,0,0,0,0,0,6.7,2,3,3,3
989,تهران,میدان محسنی خیابان بهروز برج بیژن طبقه اول,,سها,9:00,21:30,1,2122272205,0,0,0,0,1,0,0,0,0,0,6.7,0,0,0,0
990,تهران,ميدان ونك, ابتداى خیابان ونك، پاساژ ونك ، شماره ١١,فنجان اول,10:00,21:00,5,2188791535,1,0,1,1,1,0,0,0,0,1,5.3,3,3,4,3
991,شیراز,معالی اباد, مجتمع اوتانا یک، باشگاه الماس,الماس (شیراز),10:00,23:00,3,9364045239,1,0,0,0,1,0,0,1,0,0,8.1,0,0,0,0
992,شیراز,شیراز, خیابان جهادسازندگی، حدفاصل چهارراه چنچنه و فلکه گاز، نبش کوچه ۳,اسکوروچی,9:00,23:30,2,7132279809,0,0,0,0,1,0,0,1,0,0,7.3,4,4,4,4
993,شیراز,پشت ارگ کریمخان,,ژولپ,8:30,23:00,3,7132246980,0,0,0,0,1,0,0,1,1,0,5.4,4,1,2,3
994,شیراز,بازار وکیل,  مجموعه زندیه ، بین حمام و مسجد وکیل,رویال,8:00,23:00,3,9011309503,0,0,0,0,1,0,0,1,1,0,0.0,0,0,0,0
995,شیراز,خيابان ٢٢ بهمن(شاهپور سابق),روبروي كوچه ٥,پانسیون کتاب,11:00,23:00,1,9172525096,0,0,0,0,1,0,0,0,0,0,8.4,5,5,5,4
996,شیراز,معالی آباد, نبش خیابان بهاران  ، مجتمع آرین,این,8:30,12:00,4,36384254,1,0,1,0,1,0,0,1,0,0,8.2,0,0,0,0
997,شیراز,معالی آباد, پزشکان، مجتمع الماس شهر,استریت لانژ,9:00,23:00,3,9173047400,1,0,0,0,1,0,0,1,0,0,7.5,5,3,3,5
998,شیراز,خیابان فردوسی, روبروی هتل آرين ،  كاشی 194,فردوسی,9:00,23:00,3,32316616,1,0,0,0,1,0,0,1,0,0,6.3,0,0,0,0
999,شیراز,قصرالدشت, حدفاصل سه راه برق و ملاصدرا، كوچه ٢٥ قصرالدشت,شهر کاغذی,9:00,23:00,5,32361033,1,0,1,0,1,0,1,1,0,0,8.1,4,4,4,4
1000,شیراز,ميدان احسان, بولوار پرستار،  ساختمان هاي مسكوني دراك ، بلوك اركيد,یوگا,9:00,23:00,3,36390258,1,0,1,0,1,0,0,0,0,0,0.0,0,0,0,0
1001,شیراز,پل معالی آباد بطرف دینکان,بلواربهشت،روبروی مجتمع ارکیده,کندو,17:30,11:30,2,36236373,1,0,0,0,1,0,0,0,0,0,8.1,0,0,0,0
1002,شیراز,خيابان دانشگاه, پلاک 62,خانه هنر,9:00,23:00,3,36290999,0,0,1,0,1,0,0,1,0,0,6.7,0,0,0,0
1003,شیراز,عفیف آباد,مجتمع تجاری حافظ طبقه اول,بهمن 57,10:00,22:00,3,36262444,1,0,1,0,1,0,0,0,0,0,7.3,0,0,0,0
1004,شیراز,خيابان فردوسي,نبش خيابان رودكي،كافه نقاشي,نقاشی,9:30,23:30,2,32231644,1,0,0,0,1,0,0,0,0,0,8.1,5,5,5,5
1005,شیراز,قصردشت, کوچه 36 روبروی عفیف آباد نبش ۳۶/۳ ، پلاک ۱۹۳,حیاط,9:00,23:00,5,9164067312,1,0,1,0,1,0,1,0,0,1,0.0,0,0,0,0
1006,شیراز,شهرک گلستان, غدیرشمالی ، نبش گل رز‏,پاتوق کتاب,16:00,23:00,3,32344614,1,0,0,0,1,1,0,0,0,0,0.0,0,0,0,0
1007,شیراز,معالی اباد, پزشکان هتل الیزه,لابی لانژ (شیراز),8:00,23:00,3,7136238890,1,0,0,0,1,1,0,0,0,0,0.0,0,0,0,0
1008,اصفهان,ميدان انقلاب,ابتداي چهارباغ عباسي،كوچه طاووس خانه،جنب مادي نياصرم,سعدآباد,9:00,23:00,3,3132213539,1,0,0,0,1,1,0,0,0,0,0.0,0,0,0,0
1009,اصفهان,میدان فیض, خیابان میر، روبرو سازمان هلال احمر,نیکان (اصفهان),8:00,23:45,6,3136628414,1,0,0,1,1,1,0,1,0,1,6.7,0,0,0,0
1010,اصفهان,خیابان سپه, کوچه کازرونی,دستان (اصفهان),8:00,23:00,3,32221842,1,0,0,0,1,0,0,1,0,0,0.0,0,0,0,0
1011,اصفهان,انتهای خیابان حافظ, کوچه شماره ۳,خانه تاریخی همدم السلطنه,12:00,15:30,3,3132224874,0,0,0,0,1,0,1,0,1,0,5.2,3,4,2,4
1012,اصفهان,خاقانی, کوچه هوانس شیراز,ترنج (اصفهان),7:30,23:00,5,0,1,0,0,0,1,1,1,1,0,0,7.9,4,4,4,5
1013,اصفهان,خیابان کمال اسماعیل, طبقه زیرین پل جوئی,فرهنگ (اصفهان),7:30,23:30,2,9135131338,0,0,0,0,1,0,0,1,0,0,7.4,4,4,4,4
1014,اصفهان,میدان نقش جهان, بازارچه چهار سوق مقصود,شربت سرای روزگار نو,9:00,22:45,3,32219965,1,0,0,0,1,0,0,1,0,0,8.3,5,5,5,5
1015,اصفهان,میدان نقش جهان,جنب مسجد شیخ لطف الله ، سرای اسپادانا پلاک 37,شربت سرای روزگار,9:00,22:45,3,32234357,1,0,0,0,1,0,0,1,0,0,8.2,3,3,4,4
1016,اصفهان,چهار راه فلسطين,ابتداى خيابان استاندارى،سمت چپ،نهر فرشادى غربى پلاک2,پلاک دو,8:30,23:00,3,32213000,1,0,0,0,1,0,0,1,0,0,8.3,0,0,0,0
1017,اصفهان,خیابان چهارباغ عباسی, رو به روی شیخ بهایی ، مجتمع هشت بهشت ، ورودی سرای هشت بهشت ، طبقه اول,تئاتر,8:00,22:00,3,31319042,1,0,0,0,1,0,0,1,0,0,8.2,0,0,0,0
1018,اصفهان,میدان انقلاب, خیابان چهار باغ عباسی ، خیابان مادی نیاصرم (حدفاصل چهار باغ و خیابان پاسداران),پستو,12:00,16:00,1,32217957,0,0,0,0,1,0,0,0,0,0,6.6,5,5,5,5
1019,اصفهان,خیابان نظر میانی, میدان جلفا ، پلاک هفت، کافه وان.,وان,10:00,23:30,2,36246250,1,0,0,0,1,0,0,0,0,0,8.1,0,0,0,0
1020,اصفهان,خيابان مير,ابتداي خيابان مصلي نبش بن بست آذر,هرمس (مصلی),8:00,23:30,3,36611151,1,0,0,0,1,0,0,1,0,0,6.7,4,4,3,3
1021,اصفهان,میدان نقش جهان, بازار قیصریه ، پلاک 9,نارون,9:00,22:00,2,32217175,1,0,0,0,1,0,0,0,0,0,8.5,0,0,0,0
1022,اصفهان,سیتی سنتر, طبقه اول ، ورودی 8,تراس(اصفهان),10:00,24:30:00,3,36550332,0,0,0,1,1,0,0,1,0,0,6.5,4,4,4,4
1023,مشهد,مشهد, بلوار وکیل آباد، بین امامت 6 و 8,تراس (مشهد),8:00,23:00,4,5131660,1,0,0,1,1,0,1,0,0,0,8.2,5,4,4,5
1024,مشهد,سه راه فلسطین,دستغیب 10,بوکافه (مشهد),9:00,23:00,2,5137605364,0,0,0,0,1,0,0,1,0,0,8.1,0,0,0,0
1025,مشهد,بزرگراه کلانتری, مجموعه توریستی آبادگران ، ایران برج 1 ، B1,لئون,10:00,23:45,2,9123848002,1,0,0,0,1,0,0,0,0,0,7.5,0,0,0,0
1026,مشهد,هاشمیه 91/5, خیابان سوم سمت چپ ، قطعه آخر,1860,17:00,23:30,3,38814117,1,0,1,0,1,0,0,0,0,0,8.6,4,4,4,5
1027,تبریز,اول عباسی, به طرف منصور,رولی (تبریز),11:00,23:00,1,4135243397,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0
1028,تبریز,چایکنار, بعد از کارواش شهرداری، نرسیده به بلوار آذربایجان,لاله زار (تبریز),11:00,23:00,1,4132820831,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0
1029,تبریز,پل سنگی, چایکنار,سانیز,11:00,23:00,1,4133346101,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0
1030,تبریز,ولیعصر, خیابان شریعتی، نرسیده به میدان بهارستان، طبقه فوقانى قنادى کریمی,آسا,8:30,23:30,2,4133314649,0,0,0,0,1,0,0,1,0,0,0.0,0,0,0,0
1031,تبریز,ولیعصر, نگین پارک,کلبه (تبریز),10:00,23:30,2,4133249214,1,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0
1032,تبریز,بلوار 29 بهمن, اول جاده شاهگلی، روبه‌روی راهنمایی,سن سون (تبریز),12:00,23:00,1,9356163131,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0
1033,تبریز,رشدیه, ابتدای جاده سلامت,باداس (تبریز),8:00,23:00,4,4136660742,1,0,0,0,1,0,1,1,0,0,0.0,0,0,0,0
1034,تبریز,خيابان شريعتي(شهناز), خيابان والمان,اوربان,9:00,11:00,3,4135567707,1,0,0,0,1,0,0,1,0,0,8.1,0,0,0,0
1035,تبریز,شریعتی جنوبی, کوچه‌های سنگی,قهوه پدر,12:00,23:00,1,4135568285,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0
1036,تبریز,اتوبان پاسداران,50متر بالاتر از لاله پارک,کافه پیتزا8,11:00,23:00,6,36697408,1,0,1,0,1,1,0,1,0,1,0.0,0,0,0,0
